date,state,cases,deaths
2022-01-12,California,6556829,77595
2022-01-12,Florida,4878524,62819
2022-01-12,New York,4299066,60638
2022-01-12,Texas,5215557,77094
2022-01-13,Alabama,1004622,16641
2022-01-13,Arizona,1542936,25002
2022-01-13,California,6716565,77839
2022-01-13,Florida,4933518,63081
2022-01-13,New York,4361115,60876
2022-01-13,Texas,5287761,77212
2022-01-14,Alabama,1004622,16641
2022-01-14,Arizona,1563193,25068
2022-01-14,California,6832478,77940
2022-01-14,Florida,4992579,63158
2022-01-14,New York,4408467,61099
2022-01-14,Texas,5408781,77347
2022-01-15,Alabama,1004622,16641
2022-01-15,Arizona,1588155,25171
2022-01-15,California,6874405,77966
2022-01-15,Florida,5041918,63158
2022-01-15,New York,4456337,61193
2022-01-15,Texas,5472025,77467
2022-01-16,Alabama,1056478,16734
2022-01-16,Arizona,1609792,25211
2022-01-16,California,6919509,78017
2022-01-16,Florida,5041918,63158
2022-01-16,New York,4507601,61259
2022-01-16,Texas,5522176,77516
2022-01-17,Alabama,1064536,16734
2022-01-17,Arizona,1621858,25212
2022-01-17,California,7140744,78142
2022-01-17,Florida,5041918,63158
2022-01-17,New York,4534373,61522
2022-01-17,Texas,5590444,77519
2022-01-18,Alabama,1071264,16734
2022-01-18,Arizona,1645694,25395
2022-01-18,California,7215028,78224
2022-01-18,Florida,5153539,63455
2022-01-18,New York,4556685,61859
2022-01-18,Texas,5644397,77659
2022-01-19,Alabama,1088370,16756
2022-01-19,Arizona,1666191,25416
2022-01-19,California,7324358,78325
2022-01-19,Florida,5196718,63458
2022-01-19,New York,4580060,62117
2022-01-19,Texas,5700444,77809
2022-01-20,Alabama,1104356,16792
2022-01-20,Arizona,1683915,25429
2022-01-20,California,7487212,78529
2022-01-20,Florida,5242386,63569
2022-01-20,New York,4610691,62319
2022-01-20,Texas,5746859,77986
2022-01-21,Alabama,1120881,16824
2022-01-21,Arizona,1701949,25502
2022-01-21,California,7621774,78700
2022-01-21,Florida,5281000,63763
2022-01-21,New York,4638987,62543
2022-01-21,Texas,5813105,78171
2022-01-22,Alabama,1137387,16826
2022-01-22,Arizona,1729630,25557
2022-01-22,California,7660930,78775
2022-01-22,Florida,5303818,63763
2022-01-22,New York,4666630,62632
2022-01-22,Texas,5876122,78326
2022-01-23,Alabama,1147194,16826
2022-01-23,Arizona,1752552,25623
2022-01-23,California,7688422,78839
2022-01-23,Florida,5303818,63763
2022-01-23,New York,4686169,62853
2022-01-23,Texas,5934240,78388
2022-01-24,Alabama,1153149,16826
2022-01-24,Arizona,1767302,25624
2022-01-24,California,7904252,79001
2022-01-24,Florida,5347828,64002
2022-01-24,New York,4698835,62960
2022-01-24,Texas,5973164,78450
2022-01-25,Alabama,1153149,16826
2022-01-25,Arizona,1781274,25624
2022-01-25,California,7984924,79118
2022-01-25,Florida,5383094,64005
2022-01-25,New York,4714703,63264
2022-01-25,Texas,6018220,78599
2022-01-26,Alabama,1153149,16826
2022-01-26,Arizona,1799503,25899
2022-01-26,California,8055410,79353
2022-01-26,Florida,5420755,64007
2022-01-26,New York,4730351,63505
2022-01-26,Texas,6048954,78887
2022-01-27,Alabama,1153149,16826
2022-01-27,Arizona,1813796,25932
2022-01-27,California,8172855,79643
2022-01-27,Florida,5448288,64635
2022-01-27,New York,4747515,63697
2022-01-27,Texas,6083750,79111
2022-01-28,Alabama,1153149,16826
2022-01-28,Arizona,1829406,26001
2022-01-28,California,8248681,79934
2022-01-28,Florida,5478894,64955
2022-01-28,New York,4761590,63910
2022-01-28,Texas,6122432,79324
2022-01-29,Alabama,1206308,17086
2022-01-29,Arizona,1844912,26183
2022-01-29,California,8270373,80004
2022-01-29,Florida,5501599,64955
2022-01-29,New York,4774123,64113
2022-01-29,Texas,6166582,79519
2022-01-30,Alabama,1212798,17086
2022-01-30,Arizona,1858385,26206
2022-01-30,California,8287535,80038
2022-01-30,Florida,5501599,64955
2022-01-30,New York,4779854,64176
2022-01-30,Texas,6192817,79621
2022-01-31,Alabama,1218257,17086
2022-01-31,Arizona,1870644,26205
2022-01-31,California,8411819,80267
2022-01-31,Florida,5535803,65265
2022-01-31,New York,4789532,64247
2022-01-31,Texas,6219346,79694
2022-02-01,Alabama,1223896,17146
2022-02-01,Arizona,1878211,26345
2022-02-01,California,8447069,80434
2022-02-01,Florida,5555874,65271
2022-02-01,New York,4796000,64461
2022-02-01,Texas,6254867,79934
2022-02-02,Alabama,1229300,17215
2022-02-02,Arizona,1886541,26369
2022-02-02,California,8483510,80727
2022-02-02,Florida,5572757,65273
2022-02-02,New York,4804328,64646
2022-02-02,Texas,6280918,80221
2022-02-03,Alabama,1229300,17215
2022-02-03,Arizona,1894335,26430
2022-02-03,California,8562030,80922
2022-02-03,Florida,5590369,65993
2022-02-03,New York,4814634,64812
2022-02-03,Texas,6308863,80518
2022-02-04,Alabama,1240496,17371
2022-02-04,Arizona,1903412,26530
2022-02-04,California,8604465,81180
2022-02-04,Florida,5610464,66279
2022-02-04,New York,4822350,64965
2022-02-04,Texas,6331037,80685
2022-02-05,Alabama,1242420,17371
2022-02-05,Arizona,1911655,26628
2022-02-05,California,8614417,81267
2022-02-05,Florida,5629602,66279
2022-02-05,New York,4827018,65013
2022-02-05,Texas,6351228,80872
2022-02-06,Alabama,1242420,17371
2022-02-06,Arizona,1918034,26639
2022-02-06,California,8621360,81334
2022-02-06,Florida,5629602,66279
2022-02-06,New York,4835502,65148
2022-02-06,Texas,6369286,80909
2022-02-07,Alabama,1245876,17387
2022-02-07,Arizona,1922450,26639
2022-02-07,California,8658747,81524
2022-02-07,Florida,5680958,66463
2022-02-07,New York,4839530,65217
2022-02-07,Texas,6385413,80980
2022-02-08,Alabama,1250383,17407
2022-02-08,Arizona,1926240,26822
2022-02-08,California,8702299,81806
2022-02-08,Florida,5700264,66465
2022-02-08,New York,4843719,65402
2022-02-08,Texas,6400529,81275
2022-02-09,Alabama,1254032,17452
2022-02-09,Arizona,1931642,26856
2022-02-09,California,8753919,82108
2022-02-09,Florida,5713185,66468
2022-02-09,New York,4849690,65553
2022-02-09,Texas,6415781,81559
2022-02-10,Alabama,1256745,17502
2022-02-10,Arizona,1939021,27021
2022-02-10,California,8767710,82321
2022-02-10,Florida,5723066,67322
2022-02-10,New York,4857125,65665
2022-02-10,Texas,6432669,81851
2022-02-11,Alabama,1259580,17505
2022-02-11,Arizona,1941802,27073
2022-02-11,California,8791266,82578
2022-02-11,Florida,5732856,67572
2022-02-11,New York,4861945,65785
2022-02-11,Texas,6447238,82101
2022-02-12,Alabama,1262018,17571
2022-02-12,Arizona,1946086,27164
2022-02-12,California,8795926,82660
2022-02-12,Florida,5741771,67572
2022-02-12,New York,4864803,65785
2022-02-12,Texas,6458145,82259
2022-02-13,Alabama,1263072,17571
2022-02-13,Arizona,1950483,27180
2022-02-13,California,8800780,82727
2022-02-13,Florida,5741771,67572
2022-02-13,New York,4870144,65912
2022-02-13,Texas,6465781,82457
2022-02-14,Alabama,1263796,17571
2022-02-14,Arizona,1953168,27181
2022-02-14,California,8834778,83028
2022-02-14,Florida,5751104,67910
2022-02-14,New York,4872741,65943
2022-02-14,Texas,6473858,82547
2022-02-15,Alabama,1265932,17656
2022-02-15,Arizona,1954908,27186
2022-02-15,California,8847111,83226
2022-02-15,Florida,5757122,67911
2022-02-15,New York,4875031,66078
2022-02-15,Texas,6485454,82790
2022-02-16,Alabama,1267907,17749
2022-02-16,Arizona,1957085,27189
2022-02-16,California,8861813,83466
2022-02-16,Florida,5763580,67914
2022-02-16,New York,4878130,66152
2022-02-16,Texas,6493562,83070
2022-02-17,Alabama,1270015,17787
2022-02-17,Arizona,1959866,27398
2022-02-17,California,8870565,83686
2022-02-17,Florida,5769916,68572
2022-02-17,New York,4881848,66224
2022-02-17,Texas,6502958,83350
2022-02-18,Alabama,1271455,17877
2022-02-18,Arizona,1962920,27513
2022-02-18,California,8885752,83936
2022-02-18,Florida,5775241,68902
2022-02-18,New York,4886716,66303
2022-02-18,Texas,6514527,83591
2022-02-19,Alabama,1272608,17933
2022-02-19,Arizona,1965659,27618
2022-02-19,California,8888971,84020
2022-02-19,Florida,5780682,68902
2022-02-19,New York,4888802,66322
2022-02-19,Texas,6522401,83782
2022-02-20,Alabama,1273092,17933
2022-02-20,Arizona,1967702,27622
2022-02-20,California,8891601,84089
2022-02-20,Florida,5780682,68902
2022-02-20,New York,4890443,66349
2022-02-20,Texas,6523978,83842
2022-02-21,Alabama,1273484,17933
2022-02-21,Arizona,1967704,27622
2022-02-21,California,8892924,84109
2022-02-21,Florida,5780682,68902
2022-02-21,New York,4894236,66418
2022-02-21,Texas,6528752,83883
2022-02-22,Alabama,1274123,17938
2022-02-22,Arizona,1970442,27751
2022-02-22,California,8921012,84437
2022-02-22,Florida,5790325,68955
2022-02-22,New York,4895859,66485
2022-02-22,Texas,6535366,84080
2022-02-23,Alabama,1275355,18007
2022-02-23,Arizona,1971678,27790
2022-02-23,California,8929279,84580
2022-02-23,Florida,5794256,68955
2022-02-23,New York,4898058,66544
2022-02-23,Texas,6540776,84319
2022-02-24,Alabama,1276580,18102
2022-02-24,Arizona,1973479,27876
2022-02-24,California,8943492,84832
2022-02-24,Florida,5797657,69553
2022-02-24,New York,4900723,66602
2022-02-24,Texas,6547068,84561
2022-02-25,Alabama,1277837,18186
2022-02-25,Arizona,1975252,27931
2022-02-25,California,8956818,85078
2022-02-25,Florida,5800599,69790
2022-02-25,New York,4903132,66658
2022-02-25,Texas,6555122,84739
2022-02-26,Alabama,1279006,18225
2022-02-26,Arizona,1976890,27946
2022-02-26,California,8958993,85142
2022-02-26,Florida,5803337,69790
2022-02-26,New York,4904574,66681
2022-02-26,Texas,6559563,84876
2022-02-27,Alabama,1279364,18225
2022-02-27,Arizona,1976890,27946
2022-02-27,California,8958993,85142
2022-02-27,Florida,5803337,69790
2022-02-27,New York,4907229,66726
2022-02-27,Texas,6560468,84945
2022-02-28,Alabama,1279565,18225
2022-02-28,Arizona,1976890,27946
2022-02-28,California,8975648,85564
2022-02-28,Florida,5806510,70084
2022-02-28,New York,4908495,66741
2022-02-28,Texas,6564429,85000
2022-03-01,Alabama,1280351,18287
2022-03-01,Arizona,1976890,27946
2022-03-01,California,8978975,85682
2022-03-01,Florida,5808620,70247
2022-03-01,New York,4909771,66791
2022-03-01,Texas,6565659,85143
2022-03-02,Alabama,1281610,18335
2022-03-02,Arizona,1980769,27947
2022-03-02,California,8984737,85975
2022-03-02,Florida,5810369,70247
2022-03-02,New York,4911447,66829
2022-03-02,Texas,6569669,85346
2022-03-03,Alabama,1282372,18407
2022-03-03,Arizona,1980769,27947
2022-03-03,California,8995103,86135
2022-03-03,Florida,5812552,70789
2022-03-03,New York,4913870,66863
2022-03-03,Texas,6573893,85461
2022-03-04,Alabama,1282945,18480
2022-03-04,Arizona,1980769,27947
2022-03-04,California,9001579,86345
2022-03-04,Florida,5814521,70997
2022-03-04,New York,4914637,66895
2022-03-04,Texas,6577872,85695
2022-03-05,Alabama,1282945,18480
2022-03-05,Arizona,1980769,27947
2022-03-05,California,9002938,86394
2022-03-05,Florida,5816275,70997
2022-03-05,New York,4917196,66907
2022-03-05,Texas,6581796,85793
2022-03-06,Alabama,1282945,18480
2022-03-06,Arizona,1980769,27947
2022-03-06,California,9003101,86429
2022-03-06,Florida,5816275,70997
2022-03-06,New York,4920181,66940
2022-03-06,Texas,6582314,85835
2022-03-07,Alabama,1286655,18569
2022-03-07,Arizona,1980769,27947
2022-03-07,California,9013699,86731
2022-03-07,Florida,5818732,71326
2022-03-07,New York,4921272,66955
2022-03-07,Texas,6585830,85878
2022-03-08,Alabama,1287286,18648
2022-03-08,Arizona,1980769,27947
2022-03-08,California,9016956,86818
2022-03-08,Florida,5820320,71326
2022-03-08,New York,4922305,66990
2022-03-08,Texas,6590759,85991
2022-03-09,Alabama,1287822,18694
2022-03-09,Arizona,1987318,28097
2022-03-09,California,9021781,87032
2022-03-09,Florida,5821833,71397
2022-03-09,New York,4923926,66995
2022-03-09,Texas,6595895,86117
2022-03-10,Alabama,1288454,18766
2022-03-10,Arizona,1987318,28097
2022-03-10,California,9028579,87197
2022-03-10,Florida,5823350,71474
2022-03-10,New York,4925680,67003
2022-03-10,Texas,6601706,86266
2022-03-11,Alabama,1288999,18832
2022-03-11,Arizona,1987318,28097
2022-03-11,California,9033744,87322
2022-03-11,Florida,5824728,71860
2022-03-11,New York,4927976,67027
2022-03-11,Texas,6609865,86366
2022-03-12,Alabama,1288999,18832
2022-03-12,Arizona,1987318,28097
2022-03-12,California,9035301,87386
2022-03-12,Florida,5824728,71860
2022-03-12,New York,4928980,67027
2022-03-12,Texas,6612985,86455
2022-03-13,Alabama,1288999,18832
2022-03-13,Arizona,1987318,28097
2022-03-13,California,9035301,87386
2022-03-13,Florida,5824728,71860
2022-03-13,New York,4931658,67067
2022-03-13,Texas,6614096,86491
2022-03-14,Alabama,1289510,18890
2022-03-14,Arizona,1987318,28097
2022-03-14,California,9044007,87665
2022-03-14,Florida,5827432,72039
2022-03-14,New York,4932742,67073
2022-03-14,Texas,6615549,86518
2022-03-15,Alabama,1289727,18943
2022-03-15,Arizona,1987318,28097
2022-03-15,California,9045596,87713
2022-03-15,Florida,5828601,72055
2022-03-15,New York,4935240,67105
2022-03-15,Texas,6618765,86589
2022-03-16,Alabama,1290165,18944
2022-03-16,Arizona,1992471,28547
2022-03-16,California,9048717,87869
2022-03-16,Florida,5829817,72246
2022-03-16,New York,4937364,67145
2022-03-16,Texas,6621684,86687
2022-03-17,Alabama,1290692,18998
2022-03-17,Arizona,1992471,28547
2022-03-17,California,9054556,88015
2022-03-17,Florida,5831359,72443
2022-03-17,New York,4939755,67172
2022-03-17,Texas,6626526,86806
2022-03-18,Alabama,1291186,19038
2022-03-18,Arizona,1992471,28547
2022-03-18,California,9061041,88131
2022-03-18,Florida,5832733,72592
2022-03-18,New York,4941880,67191
2022-03-18,Texas,6629741,86879
2022-03-19,Alabama,1291186,19038
2022-03-19,Arizona,1992471,28547
2022-03-19,California,9064239,88156
2022-03-19,Florida,5834058,72704
2022-03-19,New York,4943481,67194
2022-03-19,Texas,6631177,86938
2022-03-20,Alabama,1291186,19038
2022-03-20,Arizona,1992471,28547
2022-03-20,California,9064239,88162
2022-03-20,Florida,5834058,72704
2022-03-20,New York,4946816,67198
2022-03-20,Texas,6633345,86942
2022-03-21,Alabama,1291561,19093
2022-03-21,Arizona,1992471,28547
2022-03-21,California,9073409,88322
2022-03-21,Florida,5835800,72767
2022-03-21,New York,4948160,67203
2022-03-21,Texas,6635291,86987
2022-03-22,Alabama,1291761,19139
2022-03-22,Arizona,1992471,28547
2022-03-22,California,9074703,88367
2022-03-22,Florida,5836493,72828
2022-03-22,New York,4949516,67218
2022-03-22,Texas,6640527,87045
2022-03-23,Alabama,1291946,19169
2022-03-23,Arizona,1997037,28883
2022-03-23,California,9079164,88461
2022-03-23,Florida,5838503,72880
2022-03-23,New York,4953072,67238
2022-03-23,Texas,6652826,87120
2022-03-24,Alabama,1292344,19173
2022-03-24,Arizona,1997037,28883
2022-03-24,California,9084013,88571
2022-03-24,Florida,5840070,72946
2022-03-24,New York,4956766,67242
2022-03-24,Texas,6658957,87185
2022-03-25,Alabama,1292508,19210
2022-03-25,Arizona,1997037,28883
2022-03-25,California,9087644,88689
2022-03-25,Florida,5841469,73027
2022-03-25,New York,4960146,67254
2022-03-25,Texas,6663211,87244
2022-03-26,Alabama,1292508,19210
2022-03-26,Arizona,1997037,28883
2022-03-26,California,9088616,88708
2022-03-26,Florida,5841469,73027
2022-03-26,New York,4961905,67264
2022-03-26,Texas,6668081,87304
2022-03-27,Alabama,1292508,19210
2022-03-27,Arizona,1997037,28883
2022-03-27,California,9088616,88709
2022-03-27,Florida,5841469,73027
2022-03-27,New York,4966262,67276
2022-03-27,Texas,6668425,87328
2022-03-28,Alabama,1294532,19234
2022-03-28,Arizona,1997037,28883
2022-03-28,California,9094047,88814
2022-03-28,Florida,5844892,73134
2022-03-28,New York,4968589,67285
2022-03-28,Texas,6669109,87343
2022-03-29,Alabama,1294816,19280
2022-03-29,Arizona,1997037,28883
2022-03-29,California,9095335,88838
2022-03-29,Florida,5846240,73136
2022-03-29,New York,4970905,67299
2022-03-29,Texas,6674412,87393
2022-03-30,Alabama,1295069,19284
2022-03-30,Arizona,2007180,29268
2022-03-30,California,9098492,88942
2022-03-30,Florida,5847587,73138
2022-03-30,New York,4973964,67306
2022-03-30,Texas,6676944,87452
2022-03-31,Alabama,1295327,19290
2022-03-31,Arizona,2007180,29268
2022-03-31,California,9103954,89018
2022-03-31,Florida,5849949,73244
2022-03-31,New York,4978875,67313
2022-03-31,Texas,6680558,87507
2022-04-01,Alabama,1295468,19313
2022-04-01,Arizona,2007180,29268
2022-04-01,California,9108198,89076
2022-04-01,Florida,5851512,73282
2022-04-01,New York,4982764,67330
2022-04-01,Texas,6683298,87549
2022-04-02,Alabama,1295468,19313
2022-04-02,Arizona,2007180,29268
2022-04-02,California,9108202,89076
2022-04-02,Florida,5853175,73290
2022-04-02,New York,4985141,67334
2022-04-02,Texas,6686081,87580
2022-04-03,Alabama,1295468,19313
2022-04-03,Arizona,2007180,29268
2022-04-03,California,9108202,89078
2022-04-03,Florida,5853175,73290
2022-04-03,New York,4987149,67341
2022-04-03,Texas,6686993,87594
2022-04-04,Alabama,1295901,19336
2022-04-04,Arizona,2007180,29268
2022-04-04,California,9110544,89120
2022-04-04,Florida,5855342,73409
2022-04-04,New York,4993542,67354
2022-04-04,Texas,6689455,87615
2022-04-05,Alabama,1296137,19362
2022-04-05,Arizona,2007180,29268
2022-04-05,California,9117579,89240
2022-04-05,Florida,5856778,73411
2022-04-05,New York,4996128,67357
2022-04-05,Texas,6692587,87649
2022-04-06,Alabama,1296357,19374
2022-04-06,Arizona,2014020,29681
2022-04-06,California,9118671,89273
2022-04-06,Florida,5858937,73456
2022-04-06,New York,4999644,67369
2022-04-06,Texas,6695271,87696
2022-04-07,Alabama,1296558,19374
2022-04-07,Arizona,2014020,29681
2022-04-07,California,9119878,89324
2022-04-07,Florida,5860656,73496
2022-04-07,New York,5005809,67378
2022-04-07,Texas,6699333,87735
2022-04-08,Alabama,1296730,19376
2022-04-08,Arizona,2014020,29681
2022-04-08,California,9132016,89426
2022-04-08,Florida,5862817,73538
2022-04-08,New York,5011544,67387
2022-04-08,Texas,6701915,87747
2022-04-09,Alabama,1296730,19376
2022-04-09,Arizona,2014020,29681
2022-04-09,California,9132019,89429
2022-04-09,Florida,5864866,73555
2022-04-09,New York,5014807,67394
2022-04-09,Texas,6704471,87796
2022-04-10,Alabama,1296730,19376
2022-04-10,Arizona,2014020,29681
2022-04-10,California,9132019,89438
2022-04-10,Florida,5864866,73555
2022-04-10,New York,5018213,67401
2022-04-10,Texas,6705343,87796
2022-04-11,Alabama,1297091,19379
2022-04-11,Arizona,2014020,29681
2022-04-11,California,9134794,89484
2022-04-11,Florida,5867926,73583
2022-04-11,New York,5027587,67413
2022-04-11,Texas,6707059,87801
2022-04-12,Alabama,1297305,19417
2022-04-12,Arizona,2014020,29681
2022-04-12,California,9135719,89514
2022-04-12,Florida,5870034,73588
2022-04-12,New York,5031095,67427
2022-04-12,Texas,6709497,87843
2022-04-13,Alabama,1297461,19441
2022-04-13,Arizona,2016797,29823
2022-04-13,California,9136777,89554
2022-04-13,Florida,5872586,73622
2022-04-13,New York,5036645,67442
2022-04-13,Texas,6712724,87875
2022-04-14,Alabama,1297649,19475
2022-04-14,Arizona,2016797,29823
2022-04-14,California,9151205,89629
2022-04-14,Florida,5875505,73656
2022-04-14,New York,5044079,67447
2022-04-14,Texas,6715756,87896
2022-04-15,Alabama,1297869,19502
2022-04-15,Arizona,2016797,29823
2022-04-15,California,9158440,89744
2022-04-15,Florida,5878404,73689
2022-04-15,New York,5050965,67459
2022-04-15,Texas,6715806,87986
2022-04-16,Alabama,1297869,19502
2022-04-16,Arizona,2016797,29823
2022-04-16,California,9158440,89744
2022-04-16,Florida,5878404,73689
2022-04-16,New York,5055230,67459
2022-04-16,Texas,6715806,87986
2022-04-17,Alabama,1297869,19502
2022-04-17,Arizona,2016797,29823
2022-04-17,California,9158448,89752
2022-04-17,Florida,5878404,73689
2022-04-17,New York,5058582,67459
2022-04-17,Texas,6715806,87986
2022-04-18,Alabama,1297869,19502
2022-04-18,Arizona,2016797,29823
2022-04-18,California,9161719,89785
2022-04-18,Florida,5885218,73738
2022-04-18,New York,5068947,67470
2022-04-18,Texas,6721826,88030
2022-04-19,Alabama,1298473,19513
2022-04-19,Arizona,2016797,29823
2022-04-19,California,9171994,89877
2022-04-19,Florida,5888264,73738
2022-04-19,New York,5073609,67507
2022-04-19,Texas,6725205,88079
2022-04-20,Alabama,1298626,19524
2022-04-20,Arizona,2019174,29852
2022-04-20,California,9173336,89915
2022-04-20,Florida,5891834,73759
2022-04-20,New York,5080508,67525
2022-04-20,Texas,6727842,88121
2022-04-21,Alabama,1298880,19529
2022-04-21,Arizona,2019174,29852
2022-04-21,California,9175454,89947
2022-04-21,Florida,5895595,73789
2022-04-21,New York,5087631,67547
2022-04-21,Texas,6730659,88144
2022-04-22,Alabama,1299137,19541
2022-04-22,Arizona,2019174,29852
2022-04-22,California,9193232,90090
2022-04-22,Florida,5899188,73830
2022-04-22,New York,5096091,67557
2022-04-22,Texas,6734367,88199
2022-04-23,Alabama,1299137,19541
2022-04-23,Arizona,2019174,29852
2022-04-23,California,9193232,90090
2022-04-23,Florida,5899188,73830
2022-04-23,New York,5100177,67561
2022-04-23,Texas,6736643,88206
2022-04-24,Alabama,1299137,19541
2022-04-24,Arizona,2019174,29852
2022-04-24,California,9193232,90093
2022-04-24,Florida,5899188,73830
2022-04-24,New York,5104382,67572
2022-04-24,Texas,6737753,88210
2022-04-25,Alabama,1299816,19545
2022-04-25,Arizona,2019174,29852
2022-04-25,California,9197763,90123
2022-04-25,Florida,5908193,73864
2022-04-25,New York,5114160,67587
2022-04-25,Texas,6738996,88214
2022-04-26,Alabama,1300076,19545
2022-04-26,Arizona,2019174,29852
2022-04-26,California,9213943,90221
2022-04-26,Florida,5911764,73869
2022-04-26,New York,5118962,67605
2022-04-26,Texas,6741552,88234
2022-04-27,Alabama,1300278,19559
2022-04-27,Arizona,2021524,29951
2022-04-27,California,9215795,90237
2022-04-27,Florida,5916354,73897
2022-04-27,New York,5126231,67625
2022-04-27,Texas,6744065,88250
2022-04-28,Alabama,1300511,19561
2022-04-28,Arizona,2021524,29951
2022-04-28,California,9218222,90277
2022-04-28,Florida,5920992,73928
2022-04-28,New York,5136083,67648
2022-04-28,Texas,6746780,88274
2022-04-29,Alabama,1300733,19567
2022-04-29,Arizona,2021524,29951
2022-04-29,California,9237118,90419
2022-04-29,Florida,5925668,73948
2022-04-29,New York,5144886,67664
2022-04-29,Texas,6749603,88291
2022-04-30,Alabama,1300733,19567
2022-04-30,Arizona,2021524,29951
2022-04-30,California,9237134,90419
2022-04-30,Florida,5925668,73948
2022-04-30,New York,5150193,67684
2022-04-30,Texas,6752149,88303
2022-05-01,Alabama,1300733,19567
2022-05-01,Arizona,2021524,29951
2022-05-01,California,9237134,90422
2022-05-01,Florida,5925668,73948
2022-05-01,New York,5154714,67694
2022-05-01,Texas,6753627,88305
2022-05-02,Alabama,1301171,19570
2022-05-02,Arizona,2021524,29951
2022-05-02,California,9242967,90440
2022-05-02,Florida,5936763,74005
2022-05-02,New York,5166413,67711
2022-05-02,Texas,6756246,88311
2022-05-03,Alabama,1301463,19585
2022-05-03,Arizona,2021524,29951
2022-05-03,California,9262337,90541
2022-05-03,Florida,5941724,74010
2022-05-03,New York,5172487,67727
2022-05-03,Texas,6758486,88324
2022-05-04,Alabama,1301805,19590
2022-05-04,Arizona,2025435,30189
2022-05-04,California,9265196,90571
2022-05-04,Florida,5946185,74008
2022-05-04,New York,5180822,67745
2022-05-04,Texas,6761264,88334
2022-05-05,Alabama,1302155,19593
2022-05-05,Arizona,2025435,30189
2022-05-05,California,9268144,90581
2022-05-05,Florida,5952643,74039
2022-05-05,New York,5191562,67770
2022-05-05,Texas,6765736,88346
2022-05-06,Alabama,1302397,19601
2022-05-06,Arizona,2025435,30189
2022-05-06,California,9290532,90704
2022-05-06,Florida,5958618,74060
2022-05-06,New York,5202698,67786
2022-05-06,Texas,6768665,88363
2022-05-07,Alabama,1302397,19601
2022-05-07,Arizona,2025435,30189
2022-05-07,California,9290555,90704
2022-05-07,Florida,5964125,74085
2022-05-07,New York,5209140,67797
2022-05-07,Texas,6771391,88375
2022-05-08,Alabama,1302397,19601
2022-05-08,Arizona,2025435,30189
2022-05-08,California,9290555,90706
2022-05-08,Florida,5964125,74085
2022-05-08,New York,5215540,67816
2022-05-08,Texas,6773157,88376
2022-05-09,Alabama,1302945,19601
2022-05-09,Arizona,2025435,30189
2022-05-09,California,9297615,90712
2022-05-09,Florida,5965411,74108
2022-05-09,New York,5232634,67837
2022-05-09,Texas,6775682,88377
2022-05-10,Alabama,1303441,19606
2022-05-10,Arizona,2025435,30189
2022-05-10,California,9322169,90822
2022-05-10,Florida,5978814,74113
2022-05-10,New York,5239296,67865
2022-05-10,Texas,6778601,88391
2022-05-11,Alabama,1303835,19606
2022-05-11,Arizona,2030925,30230
2022-05-11,California,9325522,90804
2022-05-11,Florida,5986538,74133
2022-05-11,New York,5248641,67892
2022-05-11,Texas,6781902,88414
2022-05-12,Alabama,1304291,19623
2022-05-12,Arizona,2030925,30230
2022-05-12,California,9329044,90818
2022-05-12,Florida,5994350,74158
2022-05-12,New York,5262629,67913
2022-05-12,Texas,6786170,88425
2022-05-13,Alabama,1304710,19628
2022-05-13,Arizona,2030925,30230
2022-05-13,California,9351630,90959
2022-05-13,Florida,5997998,74178
2022-05-13,New York,5267378,67938
2022-05-13,Texas,6792002,88439
